Date,Open,High,Low,Close,Adj Close,Volume
26/12/23,3819.850098,3834,3790.149902,3795.550049,3778.043701,1285231
27/12/23,3799,3818.199951,3768,3811.199951,3793.621338,1293976
28/12/23,3824,3838,3792.100098,3799.899902,3782.373535,1682889
29/12/23,3792,3822.600098,3765.399902,3793.399902,3775.903564,1574996
01/01/24,3790,3832,3773,3811.100098,3793.521973,825907
02/01/24,3811.100098,3811.100098,3767.25,3783.199951,3765.750488,1344068
03/01/24,3767,3771.850098,3687.050049,3691.75,3674.722412,1803075
04/01/24,3701.75,3719,3651,3666.800049,3649.887451,3598144
05/01/24,3675,3747.75,3674.850098,3737.899902,3720.659424,1963127
08/01/24,3737.899902,3739.75,3672.399902,3678.300049,3661.334473,1067805
09/01/24,3709.949951,3752.350098,3682.75,3689.899902,3672.880859,1370944
10/01/24,3690,3729.25,3688,3713.050049,3695.924316,1292227
11/01/24,3724,3773,3707,3735.550049,3718.320557,1777909
12/01/24,3848,3905.25,3821.600098,3882.800049,3864.891357,6813450
15/01/24,3960,3965,3885,3903.800049,3885.794434,2801505
16/01/24,3899,3899,3855.550049,3861.300049,3843.490479,1432672
17/01/24,3819,3909.949951,3812.550049,3884.600098,3866.683105,3458696
18/01/24,3898,3908.800049,3862,3902.600098,3884.600098,2239110
19/01/24,3945,3963.550049,3915.050049,3943.050049,3943.050049,2941975
23/01/24,3900,3933.899902,3842.75,3858.25,3858.25,2618854
24/01/24,3880,3883.649902,3805.600098,3841.800049,3841.800049,2657709
25/01/24,3839.899902,3861,3778.699951,3810.300049,3810.300049,2205154
29/01/24,3800.800049,3820,3780.850098,3801,3801,1646747
30/01/24,3807.449951,3847.800049,3787,3800.550049,3800.550049,1411621
31/01/24,3811.199951,3834,3796.449951,3815.949951,3815.949951,2459358
01/02/24,3820,3904.899902,3805.050049,3854.149902,3854.149902,2363107
02/02/24,3875.050049,3984.399902,3872,3966.300049,3966.300049,2826510
05/02/24,3983,4022,3962.100098,3973.300049,3973.300049,1691523
06/02/24,3997,4149.899902,3990,4136,4136,4474396
07/02/24,4153,4155,4073.949951,4083.399902,4083.399902,2124267
08/02/24,4090,4158,4086.050049,4134.100098,4134.100098,2345173
09/02/24,4136.549805,4184.75,4100,4133.700195,4133.700195,2100596
12/02/24,4130,4159.600098,4105.549805,4120.700195,4120.700195,1013716
13/02/24,4125.450195,4170,4081.5,4149.5,4149.5,1257415
14/02/24,4107,4114.899902,4049.5,4100.100098,4100.100098,1391283
15/02/24,4128,4146.299805,4083,4103.200195,4103.200195,1091582
16/02/24,4113.25,4147.950195,4100.100098,4128.299805,4128.299805,1307556
19/02/24,4123.049805,4128.299805,4055,4103.799805,4103.799805,772291
20/02/24,4082.100098,4098,4010,4030.649902,4030.649902,1193648
21/02/24,4013,4063.350098,3980.600098,3991.5,3991.5,1885939
22/02/24,3971,4094.949951,3971,4087.100098,4087.100098,2982052
23/02/24,4130,4130,4046.399902,4052.100098,4052.100098,2538072
26/02/24,4036,4050,3982.75,4001.050049,4001.050049,1379284
27/02/24,3999,4124,3999,4104.399902,4104.399902,2960475
28/02/24,4095.600098,4154.899902,4089,4118.950195,4118.950195,1939225
29/02/24,4099,4138.100098,4064.550049,4095.100098,4095.100098,3772719
01/03/24,4107.200195,4140,4086.800049,4094.350098,4094.350098,2043265
